09-06-2016 15:01:01,25.16
09-06-2016 15:01:02,24.76
09-06-2016 15:01:03,24.52
09-06-2016 15:01:04,24.6
09-06-2016 15:01:05,24.68
09-06-2016  15:01:06,24.76
09-06-2016 15:08:35,24.84
09-06-2016 15:13:35,24.68
09-06-2016 15:18:35,24.6
09-06-2016 15:23:35,24.92
09-06-2016 15:28:35,25.16
09-06-2016 15:33:35,25.32
09-06-2016 15:38:35,25.81
09-06-2016 15:43:35,25.49
09-06-2016 15:48:35,25.16
09-06-2016 15:53:35,25.41
09-06-2016 15:58:35,25.97
09-06-2016 16:03:35,25.89
09-06-2016 16:08:35,25.32
09-06-2016 16:13:35,25.81
09-06-2016 16:18:35,25.32
09-06-2016 16:23:35,25.49
09-06-2016 16:28:35,25.73
09-06-2016 16:33:35,25.65
09-06-2016 16:38:35,25.81
09-06-2016 16:43:35,25.49
09-06-2016 16:48:35,25.32
09-06-2016 16:53:35,25.41
09-06-2016 16:58:35,25.49
09-06-2016 17:03:35,25.41
09-06-2016 17:08:35,24.76
09-06-2016 17:13:35,25.16
09-06-2016 17:18:35,25.24
09-06-2016 17:23:35,25.16
09-06-2016 17:28:35,25.49
09-06-2016 17:33:35,25.97
09-06-2016 17:38:35,24.76
09-06-2016 17:43:35,24.68
09-06-2016 17:48:35,24.52
09-06-2016 17:53:35,24.12
09-06-2016 17:58:35,24.52
09-06-2016 18:03:35,24.12
09-06-2016 18:08:35,24.52
09-06-2016 18:13:35,24.12
09-06-2016 18:18:35,24.04
09-06-2016 18:23:35,23.87
09-06-2016 18:28:35,24.12
09-06-2016 18:33:35,23.96
09-06-2016 18:38:35,24.28
09-06-2016 18:43:35,24.04
09-06-2016 18:48:35,23.96
09-06-2016 18:53:35,23.71
09-06-2016 18:58:35,23.87
09-06-2016 19:03:35,23.79
09-06-2016 19:08:35,23.87
09-06-2016 19:13:35,23.96
09-06-2016 19:18:35,23.71
09-06-2016 19:23:35,24.04
09-06-2016 19:28:35,24.04
09-06-2016 19:33:35,23.55
09-06-2016 19:38:35,23.71
09-06-2016 19:43:35,23.47
09-06-2016 19:48:35,23.63
09-06-2016 19:53:35,23.47
09-06-2016 19:58:35,23.07
09-06-2016 20:03:35,23.15
09-06-2016 20:08:35,23.71
09-06-2016 20:13:35,23.55
09-06-2016 20:18:35,23.23
09-06-2016 20:23:35,23.47
09-06-2016 20:28:35,23.15
09-06-2016 20:33:35,22.91
09-06-2016 20:38:35,23.79
09-06-2016 20:43:35,23.23
09-06-2016 20:48:35,23.23
09-06-2016 20:53:35,22.99
09-06-2016 20:58:36,22.67
09-06-2016 21:03:36,22.99
09-06-2016 21:08:36,23.23
09-06-2016 21:13:36,22.83
09-06-2016 21:18:36,22.99
09-06-2016 21:23:36,22.99
09-06-2016 21:28:36,23.23
09-06-2016 21:33:36,22.99
09-06-2016 21:38:36,22.67
09-06-2016 21:43:36,22.91
09-06-2016 21:48:36,22.91
09-06-2016 21:53:36,22.83
09-06-2016 21:58:36,22.91
09-06-2016 22:03:36,23.15
09-06-2016 22:08:36,22.67
09-06-2016 22:13:36,22.75
09-06-2016 22:18:36,23.23
09-06-2016 22:23:36,23.39
09-06-2016 22:28:36,22.75
09-06-2016 22:33:36,22.83
09-06-2016 22:38:36,22.67
09-06-2016 22:43:36,22.59
09-06-2016 22:48:36,22.5
09-06-2016 22:53:36,22.5
09-06-2016 22:58:36,22.91
09-06-2016 23:03:36,22.5
09-06-2016 23:08:36,22.83
09-06-2016 23:13:36,23.07
09-06-2016 23:18:36,22.75
09-06-2016 23:23:36,22.67
09-06-2016 23:28:36,22.99
09-06-2016 23:33:36,22.59
09-06-2016 23:38:36,22.99
09-06-2016 23:43:36,22.83
09-06-2016 23:48:36,22.59
09-06-2016 23:53:36,22.83
09-06-2016 23:58:36,22.59
