15-06-2016 00:05,24.52
15-06-2016 00:10,24.28
15-06-2016 00:15,23.71
15-06-2016 00:20,24.44
15-06-2016 00:25,24.04
15-06-2016 00:30,24.36
15-06-2016 00:35,24.28
15-06-2016 00:40,24.2
15-06-2016 00:45,23.87
15-06-2016 00:50,24.12
15-06-2016 00:55,24.2
15-06-2016 01:00,24.2
15-06-2016 01:05,23.55
15-06-2016 01:10,23.87
15-06-2016 01:15,24.12
15-06-2016 01:20,24.2
15-06-2016 01:25,23.87
15-06-2016 01:30,23.55
15-06-2016 01:35,23.71
15-06-2016 01:40,23.63
15-06-2016 01:45,23.71
15-06-2016 01:50,23.63
15-06-2016 01:55,23.63
15-06-2016 02:00,24.36
15-06-2016 02:05,23.47
15-06-2016 02:10,23.55
15-06-2016 02:15,23.15
15-06-2016 02:20,23.79
15-06-2016 02:25,23.71
15-06-2016 02:30,23.39
15-06-2016 02:35,23.47
15-06-2016 02:40,23.55
15-06-2016 02:45,22.83
15-06-2016 02:50,23.39
15-06-2016 02:55,23.55
15-06-2016 03:00,23.15
15-06-2016 03:05,23.39
15-06-2016 03:10,23.47
15-06-2016 03:15,23.39
15-06-2016 03:20,23.31
15-06-2016 03:25,24.04
15-06-2016 03:30,24.12
15-06-2016 03:35,23.39
15-06-2016 03:40,23.39
15-06-2016 03:45,23.07
15-06-2016 03:50,23.23
15-06-2016 03:55,23.23
15-06-2016 04:00,23.15
15-06-2016 04:05,23.71
15-06-2016 04:10,23.23
15-06-2016 04:15,23.07
15-06-2016 04:20,23.15
15-06-2016 04:25,22.83
15-06-2016 04:30,22.99
15-06-2016 04:35,22.83
15-06-2016 04:40,23.23
15-06-2016 04:45,22.91
15-06-2016 04:50,23.47
15-06-2016 04:55,22.91
15-06-2016 05:00,22.99
15-06-2016 05:05,22.75
15-06-2016 05:10,22.91
15-06-2016 05:15,23.07
15-06-2016 05:20,22.83
15-06-2016 05:25,22.99
15-06-2016 05:30,22.83
15-06-2016 05:35,22.91
15-06-2016 05:40,22.91
15-06-2016 05:45,22.83
15-06-2016 05:50,22.5
15-06-2016 05:55,22.59
15-06-2016 06:00,22.75
15-06-2016 06:05,22.75
15-06-2016 06:10,22.42
15-06-2016 08:59,19.77
15-06-2016 09:04,20.01
15-06-2016 09:09,20.09
15-06-2016 09:14,20.49
15-06-2016 09:19,20.97
15-06-2016 09:24,21.3
15-06-2016 09:29,21.54
15-06-2016 09:34,21.38
15-06-2016 09:39,21.86
15-06-2016 09:44,21.86
15-06-2016 09:49,22.18
15-06-2016 09:54,21.7
15-06-2016 09:59,21.7
15-06-2016 10:04,21.7
15-06-2016 10:09,22.1
15-06-2016 10:14,21.86
15-06-2016 10:19,22.83
15-06-2016 10:24,22.67
15-06-2016 10:29,22.59
15-06-2016 10:34,22.5
15-06-2016 10:39,23.55
15-06-2016 10:44,22.34
15-06-2016 10:49,22.1
15-06-2016 10:54,22.26
15-06-2016 10:59,22.59
15-06-2016 11:04,22.5
15-06-2016 11:09,22.59
15-06-2016 11:14,22.99
15-06-2016 11:19,22.67
15-06-2016 11:24,22.75
15-06-2016 11:29,22.91
15-06-2016 11:34,22.91
15-06-2016 11:39,22.67
15-06-2016 11:44,22.5
15-06-2016 11:49,22.99
15-06-2016 11:54,22.59
15-06-2016 11:59,22.42
15-06-2016 12:04,22.5
15-06-2016 12:09,22.75
15-06-2016 12:14,22.75
15-06-2016 12:19,22.83
15-06-2016 12:24,22.67
15-06-2016 12:29,22.5
15-06-2016 12:34,23.23
15-06-2016 12:39,22.83
15-06-2016 12:44,22.83
15-06-2016 12:49,22.67
15-06-2016 12:54,22.91
15-06-2016 12:59,22.59
15-06-2016 13:04,22.5
15-06-2016 13:09,23.07
15-06-2016 13:14,23.23
15-06-2016 13:19,23.55
15-06-2016 13:24,23.31
15-06-2016 13:29,23.39
15-06-2016 13:34,23.71
15-06-2016 13:39,23.23
15-06-2016 13:44,23.31
15-06-2016 13:49,23.55
15-06-2016 13:54,23.55
15-06-2016 13:59,23.55
15-06-2016 14:04,23.23
15-06-2016 14:09,24.04
15-06-2016 14:14,23.63
15-06-2016 14:19,23.71
15-06-2016 14:24,23.31
15-06-2016 14:29,23.39
15-06-2016 14:34,23.31
15-06-2016 14:39,23.87
15-06-2016 14:44,23.87
15-06-2016 14:49,24.04
15-06-2016 14:54,23.47
15-06-2016 14:59,23.87
15-06-2016 15:04,24.52
15-06-2016 15:09,23.63
15-06-2016 15:14,23.63
15-06-2016 15:19,23.55
15-06-2016 15:24,23.79
15-06-2016 15:29,23.63
15-06-2016 15:34,23.96
15-06-2016 15:39,24.68
15-06-2016 15:44,23.47
15-06-2016 15:49,23.71
15-06-2016 15:54,24.68
15-06-2016 15:59,23.87
15-06-2016 16:04,23.47
15-06-2016 16:09,23.23
15-06-2016 16:14,24.12
15-06-2016 16:19,23.15
15-06-2016 16:24,23.55
15-06-2016 16:29,23.63
15-06-2016 16:34,23.47
15-06-2016 16:39,23.87
15-06-2016 16:44,23.63
15-06-2016 16:49,23.63
15-06-2016 16:54,23.15
15-06-2016 16:59,23.23
15-06-2016 17:04,23.39
15-06-2016 17:09,23.79
15-06-2016 17:14,23.79
15-06-2016 17:19,23.63
15-06-2016 17:24,23.55
15-06-2016 17:29,23.47
15-06-2016 17:34,23.47
15-06-2016 17:39,23.47
15-06-2016 17:44,23.55
15-06-2016 17:49,23.47
15-06-2016 17:54,24.12
15-06-2016 17:59,23.15
15-06-2016 18:04,23.71
15-06-2016 18:09,23.55
15-06-2016 18:14,23.55
15-06-2016 18:19,23.15
15-06-2016 18:24,23.79
15-06-2016 18:29,23.47
15-06-2016 18:34,23.55
15-06-2016 18:39,23.15
15-06-2016 18:44,23.15
15-06-2016 18:49,23.23
15-06-2016 18:54,23.47
15-06-2016 18:59,23.55
15-06-2016 19:04,23.71
15-06-2016 19:09,23.71
15-06-2016 19:14,23.47
15-06-2016 19:19,23.47
15-06-2016 19:24,23.87
15-06-2016 19:29,23.47
15-06-2016 19:34,23.31
15-06-2016 19:39,23.79
15-06-2016 19:44,23.63
15-06-2016 19:49,23.31
15-06-2016 19:54,23.63
15-06-2016 19:59,23.63
15-06-2016 20:04,23.47
15-06-2016 20:09,23.63
15-06-2016 20:14,23.55
15-06-2016 20:19,23.87
15-06-2016 20:24,23.47
15-06-2016 20:29,24.2
15-06-2016 20:34,23.55
15-06-2016 20:39,23.79
15-06-2016 20:44,23.87
15-06-2016 20:49,23.79
15-06-2016 20:54,23.55
15-06-2016 20:59,24.12
15-06-2016 21:04,23.87
15-06-2016 21:09,23.71
15-06-2016 21:14,24.04
15-06-2016 21:19,24.04
15-06-2016 21:24,24.76
15-06-2016 21:29,23.96
15-06-2016 21:34,24.6
15-06-2016 21:39,24.52
15-06-2016 21:44,24.44
15-06-2016 21:49,24.2
15-06-2016 21:54,23.15
15-06-2016 21:59,23.87
15-06-2016 22:04,23.87
15-06-2016 22:09,24.2
15-06-2016 22:14,23.47
15-06-2016 22:19,23.47
15-06-2016 22:24,23.23
15-06-2016 22:29,23.55
15-06-2016 22:34,22.99
15-06-2016 22:39,23.23
15-06-2016 22:44,23.39
15-06-2016 22:49,22.83
15-06-2016 22:54,22.26
15-06-2016 22:59,22.59
15-06-2016 23:04,22.67
15-06-2016 23:09,22.42
15-06-2016 23:14,22.91
15-06-2016 23:19,22.34
15-06-2016 23:24,21.94
15-06-2016 23:29,22.18
15-06-2016 23:34,22.26
15-06-2016 23:39,22.34
15-06-2016 23:44,22.26
15-06-2016 23:49,21.86
15-06-2016 23:54,22.34
15-06-2016 23:59,22.02
